Doc_ID,Nama_Tempat,Lokasi,Rating,Teks_Mentah
152,Campgrounds Kedungrejo,"Kulon Progo, DIY",1,"intuo fasilitas kamar mandi agar di perbaharui lagi ,karena kurang memadai"
153,Campgrounds Kedungrejo,"Kulon Progo, DIY",3,Lapangan luas tapi fasilitas kamar mandinya kurang perawatan
154,Campgrounds Kedungrejo,"Kulon Progo, DIY",3,"Jalan menuju lokasi, melewati desa2 dg pemandangan yg indah."
155,Campgrounds Kedungrejo,"Kulon Progo, DIY",1,-Bagus -Tmptnya nggk enakk -Tanahnya bergelombang Panass bgt -fasilitas kurang memadai
156,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,"Udaranya sejuk,  tempatnya luas cocok untuk kegiatan perkemahan"
157,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Pemandangan asri dengan view alam pegunungan dan aliran sungai.
158,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Cocok untuk kemah buat olah raga pun juga bagus
159,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,"Ciloknya enak, rasanya persis kayak jaman saya sd"
160,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Bagus alami
161,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Bagus dan strategis hanya lokasinya kurang luas.
162,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Tempat yang sangat nyaman untuk acara seperti perkemahan
163,Campgrounds Kedungrejo,"Kulon Progo, DIY",3,Kalau mobil gak terlalu besar masih bisa menjangkau
164,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Suasana alami dekat sungai dan fasilitas MCK memadai.
165,Campgrounds Kedungrejo,"Kulon Progo, DIY",3,"Jalannya sempit berliku-liku, banyak berlubang."
166,Campgrounds Kedungrejo,"Kulon Progo, DIY",1,Asyik dan sejuk untuk camping di bawah waduk sermo
167,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,"Tempat yang cocok untuk perkemahan, dekat hutan, dekat sungai."
168,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Cocok buat camping
169,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,The best place buat kemah
170,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Bagus tapi outboundnya buat lebih menantang
171,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Lumayan bagus tempat dekat dengan alam
172,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Tempatnya asri dan aman untuk berkemah
173,Campgrounds Kedungrejo,"Kulon Progo, DIY",2,Cukup luas.. dan fasilitas cukup memadai
174,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Udaranya nyaman banyak tumbuhan dan lokasinya asyik
175,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,"Tempat enak, luas, tempat untuk evakuasi memadai"
176,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Cocok buat kemah nya SD
177,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,"Enak, ada WiFi nya"
178,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Tempat kemah bersih
179,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Tempatnya bagus cuma agak panas
180,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Tempat kemah
181,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Tempat kemah yg menarik
182,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,banyak kamar mandinya gaes
183,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,cocok buat yang suka ngecamp
184,Campgrounds Kedungrejo,"Kulon Progo, DIY",3,dirawat dg apa adanya
185,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Bagus tempatnya
186,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Lapangan cukup luas dan sejuk
187,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Anyes es nya
188,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,"Gelap,dingin,disamping banyak bukit,banyak pohon"
189,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Seru nih keknya kemah disitu 👏 …
190,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Buat yang mau kemah bisa disini
191,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Lebih nyaman lewat wates kota
192,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,"Ramah,  sejuk,  asri"
193,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Kemah nyama  aman dekat sungai
194,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Ok banget
195,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Bersih tempatnya
196,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Sejuk dan nyaman
197,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,hanya kmandinya kurang bersih
198,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Nuansa alami banget
199,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Tempatnya sejuk👍👍 …
200,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,cocok untuk berkemah
201,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Pernah kemah disitu
202,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Tempat favorit kemping
203,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Panas cuk gosong aku
204,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Tempat camping Pramuka
205,Campgrounds Kedungrejo,"Kulon Progo, DIY",3,Fasilitas masih minim
206,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Jalan bagus
207,Campgrounds Kedungrejo,"Kulon Progo, DIY",2,Sangat rekomendasi
208,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Rekomended banget
209,Campgrounds Kedungrejo,"Kulon Progo, DIY",4,Saya serig main disana
210,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,BAGUS KOK TEMPATNYA
211,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Mantul
212,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Rekomended
213,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,tempat yang bagus untuk kegiatan berkemah
214,Campgrounds Kedungrejo,"Kulon Progo, DIY",3,"hanya tempat yang bagus untuk berkemah, sebagian besar siswa dari sekolah murah."
215,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,"Pemandangan indah, luas, sejuk"
216,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Ingat ibu dan ayah.. Semoga Tuhan menempatkan mereka di surga.. Amin
217,Campgrounds Kedungrejo,"Kulon Progo, DIY",1,"tempat yang buruk, kurangnya penerangan, jalan rusak dan berlubang."
218,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Besar
219,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Adam menghapus Adam.
220,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Direkomendasikan
221,Campgrounds Kedungrejo,"Kulon Progo, DIY",5,Perkemahan Kedungrejo
222,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",4,"Dua kali ke sini dan lumayan asik di pake untuk main ataupun camping, pemandangannya juga masih asri, tapi di sini ramai, karena menjadi tempat wisata. Cocok banget untuk kalian yang mau liburan atau sekedar main sama keluarga dan juga teman. Banyak warung di sini, atau kalian mau masak masak juga bisa (ngegrill). Untuk warung di sini juga terbilang murah, penjaganya juga ramah-ramah.  Untuk kalian yang mau camping juga asik banget di sini, tapi pastiin tenda kalian aman, soalnya kalo hujan angin pantainya kenceng banget. Untuk biaya campingnya sendiri murah, perorang cukup bayar 5.000 (belum termasuk kamar mandi). Di sini untuk colokan listrik juga banyak. Kalian bisa sambungin colokan listrik ke lampu-lampu yang di pake untuk hiasan pohon, sejauh ini saya camping di sana aman.  Di sini, kalian juga bisa naik perahu atau main kano.  Jangan lupa bawa uang tunai, karna beberapa tempat di sini masih belum bisa qris. Biaya masuk pntainya juga kadang mereka gak menerima qris karna jaringannya eror.  Untuk kalian yang camping gak mau ribet, di sini enak banget. Pemandangannya bagus, walaupun agak berisik karna dekat sekali dengan bandara, jadi setiap kali ada pesawat lumayan keras suaranya. Tapi kalo kalian suka sama pemandangan pesawat ini akan menjadi nilai tambahnya."
223,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,"Lokasinya bersih jadi nyaman Kesini beberapa kali camping bersama keluarga Sebelum masuk lokasi ada tiket masuk 10.000/ orang. Untuk campingnya  bisa bawa sendiri tenda/ sewa langsung dilokasi (bebas pilih lokasi asal kosong ya wkwkwk) Apabila sewa kisaran harga Rp 90.000  (tenda, jasa pasang dan matras 4) mungkin harga bisa berubah, kemudian apabila malam ada yg tarik iuran kamar mandi + sewa lokasi  10.000/ orang (beberapa kali camp masih sama harganya) Fasilitas listrik, air bersih, kamar mandi, mushola cukup dekat Kamar mandi ada banyak dan termasuk bersih, hanya kadang bau Pesing karena penggunanya sangat banyak (wisatawan/ yang camp)  Warung makan pun termasuk banyak dilokasi jadi jangan khawatir kelaparan , yang penting bawa uang buat jajan (harganya juga standar jajanan tempat wisata)  Dilokasi juga ada persewaan kapal untuk wisata  Catatan untuk pengelola campnya mungkin ada batasan jam malam unt bermusik, sehingga semua nyaman. Ow ya pengelola lokasi mantap selalu mendengar masukan dari wisatawan...sehingga makin berkembang baik."
224,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,Tempat yang nyaman untuk bersantai dan melepaskan penat dengan menikmati camping di alam yang indah.
225,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",4,"Tempat sangat nyaman. Perorang membayar 5000 rupiah dan parkir mobil 10.000 rupiah. Sudah dengan listrik, namun listrik hanya bisa diakses ketika sore sampai besok pagi. Kekurangan 1 sih, wc yang membayar lagi 1 orang 5000 dan tempatnta dekat pintu masuk. Adapun wc yang lain dimiliki bukan dari penyedia harus bayar lagi. Jadi minim hanya wc saja. Jika camp di pulau akses wc agak sulit hehe. Tapi tempat enak, bersih dan sejuk juga."
226,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",4,"Semacam kaya waduk atau sungai atau muara kurang tau juga cuma kalau dipikir² mending ke pantai Glagahnya sekalian sih cocoknya disini buat ngecamp aja atau naik kapal mungkin , disisi selatan bandara NYIA persis jadi sering bersliweran pesawat untuk akses jalan menuju lokasi cukup mudah, toilet memadai, mushola jg ada pedagang jg ramah harga masuk akal"
227,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,"Suasana nyaman, booking seminggu sebelum karena takut full pas weekend, datang2 tenda sudah siap. Nyore dsni cocok banget, santai.."
228,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,"Tepat berada dipinggir laguna barat pantai glagah disini menyajikan tempat camping ground dengan keindahan hamparan laguna dan pepohonan cemara yang rindang kita dapat menikmati pemandangan sunset dari sini. Nampak guratan merah jingga membentang menghias cakrawala seakan waktu begitu lambat menyaksikan kepergian sang mentari yang akan digantikan oleh rembulan dan kemudian bentangan cakrawala berganti berhias dengan taburan bintang-bintang. Tempatnya asoy syahdu dengan fasilitas lengkap ada mushola, tempat parkir yang luas dan juga ada toilet serta tidak lupa ada rumah makan seafood disamping tempat ini. Mantap 👍"
229,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",1,"Niat camping nilai plusnya disini tu mancing, ehh ada org gk punya attitude se enak nya njaring nek ngarepan wong mancing, 👎 …"
230,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,Camping Ground Laguna Cocok untuk camping disini Lokasi ya ditengah laguna Kondisinya cukup lah rekomended Tapi anginnya disini cukup kencang apalagi semakin sore dan malam Buat beberapa rombongan cukup lah rekomended bisa buat beberapa tenda
231,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,"Tempat rekomendasi buat ⛺camping bareng keluarga ataupun teman.. Ada toilet dan jajanan.. Stop kontak bjat charger juga ada..  HTM per orang 5k, Parkir mobil 10k"
232,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,Indah gratis dan yang mengejutkan bapak tukang parkirnya ramah bangeet... Hanya memngut sesuai yang tertera ditiket... Ketika ada kembaliannya beliau langsung mengembalikan padahal saya paksa bilang ambil aja pak... Tp beliau tetap mengembalikan... Luar biasa... Kerjanya gercep... Humanis bertanggung jawab jujur pula bapa ini... Semoga keberkahan selalu Alloh berikan untuk bapa aamiin
233,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,"Cocok untuk semua umur, bawa makanan sendiri atau pesan juga bisa 1 atau 2 hari  oke"
234,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,Tempat nyaman buat ngecamp bisa sekalian mancing
235,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",4,enak tempatnya buat santai selepas dari bandara sambil menikmati seafood...
236,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",4,"Lumayan buat pemula, murah lgi.."
237,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,camping ground favorit view bagus listrik dekat kamar mandi dekat paginya bisa naik kapal bisa camping sambil mancing sewa tenda ditempat juga bisa dan murah
238,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,"Bagi yg mau menginap harap bawa obat nyamuk, karna nyamuk pesisir itu ganas2"
239,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,Beli koper Harga Terjangkau
240,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,"Laguna Barat Pantai Glagah, keren"
241,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,Enak tempanya...banyak kuliner sea food yg enak juga
242,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,Cocok untuk liburan keluarga
243,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,Seru buat Camping keluarga
244,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,Good pokoknya
245,Camping Ground Laguna Pantai Glagah,"Kulon Progo, DIY",5,Berkemah..
246,Glamping Menoreh,"Kulon Progo, DIY",5,"Glamping yg lengkap banget fasilitasnya... Semua staf jg ramah dan pelayanan bener2 gercep dan memuaskan... Kolam renang hangat dan bersih.... Tersedia coffe shop jadi berenang sambil ngopi bisa bget.... Ada fasilitas padel nya jg yg keren bget....bersih dan raket padelnya masih baru.... Kebetulan saya cek in di hari minggu dan cek out di senin siang jadi berasa privat glamping. Dan privat pool.... Kasur dan bantal guling empuk.. Suasananya tenang cocok bget buat familly time..maupun bulan madu.... Jalanan menuju glmping jg halus dan ada petugas yg ngarahin ke situ...jadi bila ada papasan dari mobil lain ada petugas. Yg ngasih info.... Kamar mandi bersih,sarapan nasgornya jg enak.... Tapi saya yg biasa orang solo minum teh racikan solo beda bget sama teh di daerah sini yg cenderung agak bening dan sedikit sepet....tapi harga masih tergolong murah untuk es teh dan hrga kopi..... Terimakasih glamoing menoreh liburan klg saya sgt berkesan lain waktu mungkin bisa kesini lagi...... Klo kesini wajib jg ke tumpeng menoreh atau tumpeng ayu bisa diantar satel seharga 150 sdh termasuk tiket masuk dan harga voucer makanan potongan 15k.... Pemandanganya cakep parah.....meski agak kecewa kesana dapetnya kabut pdhl sdh dibelain jam 5 pagi"
247,Glamping Menoreh,"Kulon Progo, DIY",5,"Pelayanan staf sangat ramah, responsif, dan membantu. Proses check-in cepat, dan staf sigap membantu segala kebutuhan tamu Keramahan mereka benar-benar menciptakan suasana menginap yang nyaman dan berkesan.  Fasilitasnya lengkap dan unik. Tenda glamping nyaman dengan kasur dan selimut yang hangat, serta kamar mandi bersih (beberapa dengan air panas). Daya tarik utamanya adalah Kolam Pantai yang ikonik, kolam renang buatan dengan desain menyerupai laut. Dan ada juga kolam air panasnya.Ada caffenya juga misal mau berendam sambil ngopi. Tersedia juga area BBQ, lapangan PADEL untuk yang hobi bermain PADEL, dan paket tur ke objek wisata terdekat. Sangat direkomendasikan untuk staycation nyaman di tengah alam!"
248,Glamping Menoreh,"Kulon Progo, DIY",5,"Glamping menoreh akses jalan aman, parkiran luas untuk mobil. unit glamping banyak dan terdiri dari beberapa tipe. Ada lapangan padel dan kolam renang, yang hanya dibuka untuk pengunjung glamping. Restauran bisa dipesan dari kamar maupun dari kolam renang. Makanan minuman worth it"
249,Glamping Menoreh,"Kulon Progo, DIY",5,Salah satu lokasi glamping di menoreh. Menawarkan suasana glamping yg tenang. Jauh dari pusat kota. Ada kolam renang air hangat. Ada heater air panas di kamar mandi.  Jalur tidak begitu extrem. Paling aman lewat perempatan dekso lalu ambil arah pasar plono. Mobil & motor matic masih aman. Sinyal hp masih aman. Ada free wifi juga. Sarapan nya enak Salah satu opsi jika mau ke tumpeng menoreh bisa nginap disini dulu. Pelayanannya sangat ramah. Credit to Pak Gito & Mas Femas. Terimakasih banyak. Saya akan kembali lagi kesini. Salam hangat.
250,Glamping Menoreh,"Kulon Progo, DIY",1,"(Translated by Google) Just come here once, it's so noisy you can't sleep, because there's a group playing loud music until midnight, maybe you should enforce a curfew so other guests can rest, I also feel sorry for the local residents who will definitely be disturbed by the loud music until midnight  (Original) cukup sekali aja kesini, ga bisa mnikmati ketenangan berisik banget ga bisa tidur, krn ada rombongan yg play musik keras sampe tengah malam,mbok yo BERLAKUKAN JAM MALAM biar tamu lain bisa istirahat, itu deket kmpung jg kasihan warga sekitar yg psti keganggu sm musik"" keras samp tnggh malm,tenda berjamur,dgn hrga sgtu msih bnyk opsi lbh bgus lain di jogja"
251,Glamping Menoreh,"Kulon Progo, DIY",1,"ga lagi” deh, pelayanannya kureng ga gercep dikasi walkie talkie ga guna ga prnh direspon, pesen minum/makan lama,kamar banyak lintah minta hndsaplat atau betadine gara” digigit lintah pas lagi tiduran ga dibales giliran pesen makan d bales, ga ramah, cuma menjalankan sop tok, gada kaca juga, kolam kotor, cuma padle yg approve karna masnya ramah dan mau ngajarin selebih itu engga deh"
252,Glamping Menoreh,"Kulon Progo, DIY",4,"-Kamar lumayan nyaman, kasurnya empuk selimutnya juga tebel. Ada meja sama cerminnya tp kemarin waktu kesana ga ada di tendanya.  -Kalau untuk tendanya Banyak yg berjamur, kaya gimana gtu diliatnya kurang nyaman aja.  -Ada air hangatnya, kalau air hangatnya ga bisa mungkin gasnya blm dipasang 😂  -pelayanan bagus, kemarin waktu mau mandi air hangatnya ga bisa, ternyata gasnya blm dipasang, bilang sama penjaganya langsung dipasang sat set 👍  -tempatnya nyaman. Ada kolam renangnya, Air hangat dan air dingin. Kalau malam hening, kecuali kalau ada yg adain acara ya!  -jalan menuju glampingnya lumayan ngeri hehe"
253,Glamping Menoreh,"Kulon Progo, DIY",5,"Suasana tenang, sejuk, udaranya enak Ada kola renang air dingin yg seger, sebelahnya kolam air hangat kalo kedinginan langsung bisa pindah 😄 Akses jalan lumayan nanjak tp masih aman asal mobil sehat, Chat admin aja nanti dipandu maps nya via wa. Kekurangan tendanya sudah mulai kotor perlu pembersihan, kamar mandi jg."
254,Glamping Menoreh,"Kulon Progo, DIY",3,"Adem, kolamnya ada air hangatnya suka bgttt. Tapi minusnya ditenda ada ulet jd ga bisa nyenyak tidurnya jd parnoan wkwk udah nemu 3 ulet aja kmrn,"
255,Glamping Menoreh,"Kulon Progo, DIY",5,"Tempat agak tersembunyi. Akses mudah. Pelayanan baik, cepat dan helpful. Cuaca malam dingin, disarankan membawa selimut tambahan sendiri. Tidak disarankan utk lansia atau ibu hamil krn lokasi naik turun tangga. Kamar mandi lumayan bersih, ada heater."
256,Glamping Menoreh,"Kulon Progo, DIY",1,"Damn, cukup sekali & tidak akan kesini lagi (maaf yaaa kakak owner). Kapok pake banget..👎🏻 Nggak lagi2 kesini.. Bayar mahal2 tp gak bisa istirahat. Sangat sangat menyesal.. :( Kecewa banget..  Kesini niatnya mau healing, staycation, cari ketenangan dr hiruk pikuk kota.. eee malah ada acara gathering rombongan yg pake toa kenceng banget, ada dangdutannya juga sampe mlm banget (jam 11mlm blm selesai dangdutan, sound suaranya cmn bass tok njiirr). Berasa tidur d depan speaker njiiirr, suara alam yg d harapkan hilang d telan musik dangdutan yg ngebass aja.  Sehingga sangat sangat mengganggu tamu lain yg mau istirahat, menenangkan diri, atau dengerin suara alam. Menurut saya kurang pas aja klo bikin acara dangdutan disini apalagi sampe tengah mlm, kalo siang mungkin monggo lah, tp klo mlm kn waktunya orang istirahat…gak bisa tidur njiirrrr.. Apalagi tamunya bukan cmn rombongan itu aja.. EGOIS itu namanya!!!!  Padahal yaa kesini pas lg hujan gerimis syahdu, mlm minggu, tp krn ada dangdutan jd hilang semua kesyahduan, ketenangan & kesunyian itu :( Duuh gak lagi2 deh kesini..👎🏻  Dan lagi, pagi2 jam stngh 6 udh ada yg nyetel radio campursari :(, pdhl hawanya pas banget syahdu, berkabut, malah campursarinan.  Tenda jamuran. Kasur enak, selimutnya jg tebel anget. Mas2 pelayannya cukup ramah. Sewa kompor n pan bbq 75k, tp gak sekalian sm sumpit atau penjepitnya. lol Tiap kamar dikasih HT utk komunikasi dgn resepsionis. Wifi lemot biangetttt. Heater kamar mandi gak nyala :( Ada kucingnya meang meong :( Parkir cukup luas."
257,Glamping Menoreh,"Kulon Progo, DIY",5,"Glemping yg asik di atas bukit di kelilingi pohon pohon View azip👍 pelayananya ok Makasih mba lulu dkk Semua ok rekomed buat di coba 1 kurang nya klw pas ada yg sewa karokean mlm "" bikin gak nyaman Berisik padahal suasanya sahduh banget enak Itu aja si"
258,Glamping Menoreh,"Kulon Progo, DIY",1,"Beberapa poin yg ku dapat saat inap semalam di glamping menoreh : 1. Pelayanan karyawan prima 2. Akses menuju lokasi oke lah , jalanan beraspal walau kadang banyak lobang . Namun harus tetap hati hati krn naik turunnya curam 3. Menu makannya enak 4. Tenda glamping kurang terawat sehingga berjamur 5. Kamar mandi sharing? Tidak masalah . Yg jadi problem jika fasilitas tidak termonitor & terawat dengan baik , sehingga fasilitas seperti water heater tidak dapat di gunakan oleh pengunjung . Alhasil saya tidak mandi krn air sangat dingin (hanya lap , cuci muka & sikat gigi saja) 6. Handuk jg sudah mulai terlihat agak kecoklatan 7. Ketika saya datang , suasana disini sangat ramai & berisik .. berbarengan dengan rombongan lain yg sedang gathering sehingga bagi yg sedang mencari tempat untuk ketenangan tidak disarankan 8. Untuk harga yg di keluarkan dengan fasilitas/ pelayanan yg diberikan mohon maaf menurut saya kurang ‘worth it’ jika di banding dengan glamping lain yg pernah saya kunjungi 9. Untuk owner tolong manajemennya di perbaiki lagi . Maybe perlu di pertimbangkan kembali , seperti apa glamping menoreh kedepannya . Tolong bisa di pisahkan .. apakah tempat untuk acara kluarga , pasangan atau rombongan? Untuk suasana ramai atau ketenangan? Atau kah glamping ini memang lebih diperuntukkan untuk acara rombongan sperti ulasan review pengunjung lain? Krn di saat saya menginap acara rombongan lain (menyanyi dgn sound yg keras) hingga pukul 23.00 WIB . Dimana saat itu ada kluarga lain yg membawa balita . Krn menurut pendapat saya pribadi , knapa saya mencari tempat glamping menoreh (tempat glamping yang berada di bukit/ gunung) adalah untuk berlibur dgn kluarga .. dimana jauh dari hirukpikuk kota , hanya sekedar ingin mencari ketenangan & istirahat dgn nyaman sejenak .. menyatu dgn alam . Apalagi di sekitar glamping masih banyak pepohonan . Namun sesampainya di lokasi , sangat berbanding terbalik dengan apa yg saya ekspektasikan . Kecewa? Ya . Kembali? Tidak , cukup sekali . Terimakasih atas pelayanannya selama saya menginap . Untuk manajemen glamping menoreh semoga kedepannya makin tertata lebih baik ."
259,Glamping Menoreh,"Kulon Progo, DIY",5,"Kamarnya cukup nyaman, anak2 senang sekali. Pelayanan sangat ramah dan membuat nyaman. Lokasi nya sangat bagus, ada pemandian kolam air hangat."
260,Glamping Menoreh,"Kulon Progo, DIY",5,"Ke sini Jumat 17 Mei 2024 tahun lalu, saat bukan musim libur/ weekend sehingga sepi. Saat itu saya perhatikan hanya 2 tenda glamping yg occupied termasuk yg kami sewa.  Pelayanan baik, termasuk gratis breakfast utk 2 porsi. Dan bisa pesan makanan/minuman kpd staff untuk diantar ke tenda. Komunikasi dengan staff dgn handy talkie.  Tenda glamping luas, fasilitas kamar dlm tenda baik, bersih dan estetik. Matrass single 2 buah ukuran lebar sehingga kami yg keluarga 5 orang (2 dewasa, 2 anak usia 7 dan 10 thn, plus bayi 1 thn lebih) muat dengan menggabungkan 2 matrasnya.  Fasilitas glamping kolam renang yg disetting spt pantai/ melandai, ada cafe, dan kamar mandi umum yg bersih dgn pemanas air.  Sayang kami datang kemalaman sehingga tidak sempat menikmati suasana sore/senja. Padahal target paling lambat sampai di tempat yaitu sore. Karena perjalanan dari Sby diarahkan google justru lewat jalur Boyolali/ gunung, bukan lewat kota Jogja. Sehingga perjalanan cukup ekstrim (naik turun). Saat pulang menuju Jogja kota, jalur tidak seekstrim saat dtg.  Jalur aman sebenarnya sudah diinfokan staff saat reservasi, cm mungkin karena kami berangkat dari Surabaya lalu langsung set gmap ke nama lokasi glamping, jdnya dilewatkan google ke jalur ekstrim.  Biaya dgn paket staycation yg kami ambil total 600k, sudah termasuk extra 100k utk tambahan person dari anak usia 10 tahun."
261,Glamping Menoreh,"Kulon Progo, DIY",5,sangat rekomend untuk liburan. sejuk tempatnya ramah2 pelayanannya.. nyaman banget dech..
262,Glamping Menoreh,"Kulon Progo, DIY",5,"Pengalaman yang menyenangkan, tendanya nyaman, pemandangannya indah, udaranya segar, staf sangat ramah dan helpful"
263,Glamping Menoreh,"Kulon Progo, DIY",5,Tempat nyaman santai ada lap padel kolam air hangat dan kolam.model pantai
264,Glamping Menoreh,"Kulon Progo, DIY",1,Pertama kali kesini dan gak mau coba lagi Jalan utama d tutup saat ada perbaikan jalan dan dialihkan k jalan yang menanjak naik turun curam jurang Dan hampir mobil kami terperosok ke jurang Dari awal dari Pihan penunjuk jalan bilang aman Ternyata seram dan membuat kami trauma
265,Glamping Menoreh,"Kulon Progo, DIY",5,"Tersedia 2 paket pilihan glamping pertama paket staycation harga 500K kap 2 person plus breakfast ke dua paket menoreh 750K kap 2 person plus breakfast bedanya ke dua paket tersebut untuk ke puncak tumpeng menoreh paket pertama tdk diantar shuttle car, ga akan rugi klw kalian yg ingin mencoba glampingnya karena sdh ada fasilitas 2 kolam renang air dingin air hangat dan ada cabin api unggun untuk menghangatkan badan klw untuk toilet ke 2 glamping semuanya sharing...jalan menuju glamping menoreh sangat indah memanjakan mata jadi kalian yg ingin mencoba glamping menoreh nya bisa cek IG Tumpeng Menoreh ."
266,Glamping Menoreh,"Kulon Progo, DIY",5,"Pelayanan istimewa, salam buat mas som yang selalu stand by kalau dimintain tolong 😁"
267,Glamping Menoreh,"Kulon Progo, DIY",5,"banyak tenda glampingnya. Fasilitas oke. Tempat nyaman. Suara alamnya wow banget kalo malem, yg suka alam, bs menikmati, tp yg suka kesunyian mgkn ga bs tidur. Krn keras banget..alhamdulillah kalo sy bs puless...😁..  Tapiiii.... kebetulan sy dpt t4 strategis. di atas kolam. Tp sayang tenda jamuran..jd agak gimana gitu..itu yg belakang2 banyak yg baru tendanya. Mgkn bs diganti dl yg bagian deket kolam. Krn jd mengurangi estetika krn jamur. Maaf ya..  Smg sukses terus ❤️"
268,Glamping Menoreh,"Kulon Progo, DIY",5,"Kalo mau kesini selain hari Jumat Sabtu Minggu g sih🤭, bener2 tenang bgt g ada yg ggu🫶, pengen kesana lagi nagih pokoknya, bener2 rehat dari kebisingan😍♥️"
269,Glamping Menoreh,"Kulon Progo, DIY",5,"Sangat suka dengan konsep kolam pantainya. Cocok bawa keluarga apalagi yang suka main air, nginep disini sama keluarga besar memorable 🙏🏼❤"
